// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B48506
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
06148	2.796544	-13.121243	5.691937	0.208361	-2.544319	4.535161	-0.207613	0.224986	-0.574993	0.758723
06149	2.252140	-13.194622	6.031485	0.936772	-2.773275	4.573834	-0.204625	0.223755	-0.584275	0.752785
06150	1.549096	-13.245839	6.270530	1.743886	-2.848632	4.540255	-0.201065	0.222462	-0.593544	0.746853
06151	0.848051	-13.171408	6.404448	2.498893	-2.873296	4.354644	-0.197258	0.221232	-0.602548	0.741001
06152	0.218018	-13.122750	6.558040	3.207554	-2.944957	4.197764	-0.193680	0.220273	-0.611091	0.735212
06153	-0.165195	-13.008287	6.396455	3.534677	-2.895072	3.945040	-0.190665	0.219657	-0.618976	0.729566
06154	-0.334391	-12.862013	6.181846	3.650102	-2.900353	3.678692	-0.188488	0.219472	-0.626131	0.724061
06155	-0.327413	-12.545110	5.946231	3.599117	-2.978476	3.264588	-0.187326	0.219793	-0.632502	0.718708
06156	-0.069219	-12.303663	5.572655	3.254709	-3.039446	2.938953	-0.187103	0.220589	-0.638287	0.713388
06157	0.411560	-12.186080	5.085049	2.655263	-3.088184	2.754627	-0.187632	0.221657	-0.643405	0.708302
06158	0.851501	-11.923932	4.606707	2.084049	-3.119524	2.436798	-0.188513	0.222781	-0.648023	0.703489
06159	1.114629	-11.819385	4.272133	1.735107	-3.142129	2.283004	-0.189599	0.223927	-0.652270	0.698894
06160	1.303717	-11.919861	3.997726	1.482540	-3.150041	2.338115	-0.190735	0.225098	-0.656293	0.694428
06161	1.315467	-11.921546	3.682827	1.349064	-3.028026	2.287986	-0.191751	0.226210	-0.660114	0.690152
06162	1.261725	-11.785498	3.437637	1.302801	-2.929247	2.104859	-0.192655	0.227361	-0.663802	0.685972
06163	1.215623	-11.505212	3.253911	1.278804	-2.883173	1.784129	-0.193499	0.228612	-0.667330	0.681884
06164	1.320640	-11.254553	3.056457	1.123027	-2.901795	1.504029	-0.194281	0.229938	-0.670774	0.677824
06165	1.652960	-11.160634	2.855578	0.783753	-3.036274	1.394984	-0.194791	0.231077	-0.674146	0.673934
06166	3.165076	-10.885733	3.607524	0.018664	-4.631289	1.145436	-0.195243	0.232349	-0.677682	0.669807
06167	0.272150	-11.024919	2.362030	1.728662	-2.049979	1.142238	-0.194591	0.233031	-0.681022	0.666363
06168	1.783165	-10.581347	3.333456	1.083129	-3.810784	0.702063	-0.193969	0.234118	-0.684691	0.662392
06169	1.335169	-10.648936	3.037726	1.343835	-3.411879	0.721172	-0.192836	0.234977	-0.688461	0.658499
06170	0.753403	-10.610137	3.251119	1.999090	-3.348561	0.603741	-0.191378	0.235732	-0.692122	0.654806
06171	0.796259	-10.269600	3.919363	2.380193	-4.001044	0.176574	-0.189734	0.236514	-0.695647	0.651258
06172	0.080017	-9.659125	3.200461	2.567666	-3.062854	-0.454642	-0.188475	0.238031	-0.699052	0.647414
06173	0.128209	-10.275376	3.644579	2.898642	-3.566983	0.074477	-0.187394	0.239188	-0.702622	0.643425
06174	0.409035	-10.598318	3.684165	2.778821	-3.863887	0.356499	-0.186376	0.240032	-0.705604	0.640134
06175	-0.349028	-10.062200	3.698199	3.398532	-3.477871	-0.252346	-0.185443	0.240567	-0.708239	0.637288
06176	-0.470486	-10.373919	3.407446	3.403392	-3.256882	0.049328	-0.184978	0.241301	-0.710569	0.634546
06177	-0.271656	-10.339067	3.496440	3.324139	-3.498639	-0.019607	-0.184870	0.242099	-0.712576	0.632018
06178	0.201420	-10.517802	3.508122	2.997222	-3.844048	0.147800	-0.184923	0.242972	-0.714149	0.629888
06179	0.543472	-10.793561	3.670726	2.871544	-4.233963	0.390164	-0.185053	0.243843	-0.715219	0.628297
06180	0.787386	-10.929735	3.625814	2.687732	-4.372288	0.525820	-0.185179	0.244702	-0.715667	0.627415
06181	0.820394	-10.725728	3.756300	2.730169	-4.481640	0.300925	-0.185231	0.245464	-0.715517	0.627273
06182	0.768065	-10.420919	3.887637	2.824253	-4.517020	-0.018849	-0.185194	0.246169	-0.714891	0.627722
06183	0.888263	-10.322954	3.684836	2.608201	-4.388361	-0.072571	-0.185344	0.247075	-0.713779	0.628586
06184	0.591107	-9.790470	3.335459	2.589365	-3.851866	-0.550605	-0.185727	0.247781	-0.712334	0.629833
06185	0.439701	-9.382930	3.331559	2.661455	-3.688445	-0.944548	-0.186517	0.248697	-0.710781	0.630992
06186	0.822897	-9.702096	3.057427	2.228999	-3.678650	-0.557708	-0.187742	0.249689	-0.709139	0.632084
06187	0.913990	-9.868509	2.939677	2.100967	-3.609085	-0.356218	-0.189195	0.250607	-0.707295	0.633352
06188	0.950560	-9.708252	2.588775	1.839250	-3.293860	-0.451976	-0.190808	0.251592	-0.705280	0.634724
06189	1.221059	-9.616424	2.334611	1.452749	-3.201455	-0.482251	-0.192473	0.252607	-0.703270	0.636046
06190	1.397142	-9.680052	2.128735	1.185061	-3.103170	-0.370617	-0.194072	0.253448	-0.701236	0.637471
06191	1.589905	-9.468371	1.917153	0.867939	-2.995971	-0.532387	-0.195603	0.254096	-0.699186	0.638994
06192	1.734517	-9.275902	1.839506	0.668725	-2.970077	-0.693150	-0.196934	0.254516	-0.697195	0.640592
06193	1.615840	-9.089859	1.623404	0.595207	-2.678033	-0.849116	-0.198139	0.254752	-0.695276	0.642210
06194	1.762166	-8.963071	1.474298	0.355181	-2.605171	-0.941262	-0.199279	0.254779	-0.693426	0.643845
06195	1.866727	-8.964836	1.346829	0.172474	-2.532616	-0.911965	-0.200339	0.254673	-0.691718	0.645393
06196	1.714392	-8.951970	1.251411	0.209431	-2.330772	-0.915135	-0.201337	0.254398	-0.690105	0.646915
06197	1.843571	-8.939021	1.158611	0.023809	-2.304840	-0.905711	-0.202298	0.253971	-0.688584	0.648403
06198	1.942911	-8.775893	1.031886	-0.172494	-2.232333	-1.046684	-0.203188	0.253438	-0.687207	0.649792
06199	2.072512	-8.866174	0.888409	-0.380907	-2.175027	-0.934756	-0.203906	0.252783	-0.686006	0.651090
06200	1.999935	-8.609308	0.773355	-0.440212	-2.010368	-1.182361	-0.204453	0.251957	-0.684895	0.652407
06201	2.067467	-8.470511	0.600207	-0.633352	-1.891548	-1.303570	-0.204741	0.251096	-0.684094	0.653489
06202	2.175342	-8.464479	0.410649	-0.854919	-1.790642	-1.291489	-0.204850	0.250205	-0.683513	0.654404
06203	2.266144	-8.486476	0.410300	-0.942882	-1.833615	-1.264422	-0.204717	0.249273	-0.683213	0.655114
06204	2.397856	-8.575678	0.501644	-1.000564	-1.978794	-1.174005	-0.204441	0.248336	-0.683141	0.655631
06205	2.884158	-8.847808	0.703904	-1.257910	-2.433318	-0.891131	-0.203942	0.247402	-0.683313	0.655960
06206	3.656496	-9.462116	0.950214	-1.693880	-3.100020	-0.256268	-0.203032	0.246250	-0.683627	0.656348
06207	4.040982	-9.947777	1.073255	-1.908760	-3.427016	0.239766	-0.201624	0.244708	-0.683966	0.657005
06208	4.204631	-10.301876	1.105475	-2.017234	-3.537056	0.601225	-0.199766	0.242800	-0.684227	0.658009
06209	4.345924	-10.458361	1.346175	-2.002840	-3.788420	0.756746	-0.197447	0.240691	-0.684356	0.659347
06210	4.260573	-10.536280	1.598587	-1.807544	-3.903775	0.827531	-0.194686	0.238583	-0.684235	0.661058
06211	4.049448	-10.486339	1.754075	-1.572714	-3.858644	0.773873	-0.191593	0.236710	-0.683895	0.662984
06212	3.892375	-10.407854	1.838885	-1.417923	-3.781482	0.701354	-0.188276	0.235186	-0.683315	0.665072
06213	3.872369	-10.463063	1.922082	-1.358475	-3.778585	0.772292	-0.184820	0.234082	-0.682598	0.667163
06214	3.889385	-10.596121	1.957588	-1.342787	-3.752873	0.927411	-0.181255	0.233317	-0.681763	0.669260
06215	3.917024	-10.761365	2.055102	-1.291018	-3.780701	1.114920	-0.177514	0.232826	-0.680859	0.671351
06216	3.950462	-10.889286	2.090669	-1.275326	-3.754896	1.270063	-0.173534	0.232464	-0.679858	0.673527
06217	3.949466	-10.935276	2.091461	-1.251613	-3.677256	1.343628	-0.169206	0.232149	-0.678797	0.675803
06218	3.837383	-10.912586	2.025054	-1.173418	-3.478167	1.342384	-0.164566	0.231827	-0.677625	0.678232
06219	3.682823	-10.915769	2.026604	-1.015238	-3.311276	1.359971	-0.159815	0.231697	-0.676402	0.680629
06220	3.696273	-11.096173	2.200398	-0.883793	-3.369598	1.566815	-0.154994	0.231878	-0.674961	0.683108
06221	3.869958	-11.330148	2.426130	-0.848100	-3.546108	1.846629	-0.149975	0.232354	-0.673306	0.685695
06222	4.096998	-11.566361	2.573700	-0.892206	-3.668418	2.142867	-0.144691	0.232999	-0.671317	0.688557
06223	4.131137	-11.767055	2.709703	-0.778318	-3.668373	2.385995	-0.139133	0.233649	-0.669016	0.691713
06224	4.035713	-12.047884	2.748601	-0.591395	-3.496615	2.693916	-0.133368	0.234277	-0.666323	0.695227
06225	3.884113	-12.276451	2.720791	-0.393675	-3.226749	2.939993	-0.127514	0.234837	-0.663206	0.699107
06226	3.716883	-12.442300	2.725841	-0.173041	-2.965296	3.119072	-0.121633	0.235378	-0.659619	0.703353
06227	3.607744	-12.552507	2.613067	-0.068071	-2.620751	3.246143	-0.115874	0.235855	-0.655592	0.707915
06228	3.654289	-12.490727	2.453004	-0.146801	-2.311774	3.226474	-0.110269	0.236343	-0.651033	0.712838
06229	3.782931	-12.300067	2.351613	-0.290540	-2.100351	3.095933	-0.104820	0.236795	-0.646199	0.717891
06230	4.213035	-12.428627	2.260193	-0.645735	-1.978725	3.339961	-0.099432	0.237157	-0.641046	0.723139
06231	4.616643	-12.530010	2.143539	-0.995483	-1.808840	3.552994	-0.094033	0.237461	-0.635620	0.728531
06232	5.000927	-12.523829	2.073140	-1.322436	-1.669079	3.663708	-0.088440	0.237868	-0.629828	0.734107
06233	5.277696	-12.585785	1.879870	-1.594234	-1.344530	3.804740	-0.082459	0.238342	-0.623792	0.739782
06234	5.519663	-12.599519	1.757415	-1.804467	-1.056272	3.895855	-0.075874	0.238586	-0.617448	0.745706
06235	5.403418	-12.706067	1.656821	-1.668264	-0.603307	3.979744	-0.068668	0.238583	-0.610914	0.751763
06236	5.117687	-12.760570	1.569020	-1.377289	-0.094004	3.955773	-0.060924	0.238497	-0.604033	0.757992
06237	4.913965	-12.731591	1.467879	-1.169117	0.376707	3.857631	-0.052734	0.238333	-0.596983	0.764217
06238	4.607699	-12.555270	1.450279	-0.855839	0.767092	3.590274	-0.044224	0.238120	-0.589699	0.770453
06239	4.613155	-12.321201	1.558721	-0.773109	0.905692	3.381870	-0.035527	0.237879	-0.582413	0.776496
06240	4.864386	-12.414067	1.672837	-0.831620	1.056922	3.557148	-0.026701	0.237597	-0.575203	0.782289
06241	5.227555	-12.764147	1.846416	-0.902560	1.214043	4.020703	-0.017864	0.237088	-0.568165	0.787819
06242	5.343531	-12.994079	2.033607	-0.775024	1.405269	4.292302	-0.009096	0.236387	-0.561151	0.793188
06243	5.629550	-13.338102	2.282843	-0.742889	1.543319	4.742906	-0.000356	0.235712	-0.554215	0.798302
06244	5.912272	-13.687930	2.417241	-0.741212	1.807116	5.165041	0.008587	0.234968	-0.547081	0.803379
06245	6.219773	-13.791630	2.594329	-0.802246	1.954056	5.390993	0.017789	0.234227	-0.539528	0.808536
06246	6.237689	-13.809204	2.727855	-0.638759	2.193994	5.412625	0.027330	0.233378	-0.531504	0.813812
06247	5.874651	-13.738870	2.686707	-0.217040	2.635266	5.136617	0.037108	0.232530	-0.522931	0.819204
06248	5.735444	-13.283409	2.680557	-0.095838	2.826672	4.627438	0.046922	0.231764	-0.513784	0.824688
06249	5.864954	-12.852358	2.724666	-0.196643	2.928070	4.272042	0.056561	0.230948	-0.504469	0.830045
06250	6.209099	-12.726129	2.597496	-0.455893	3.290161	4.194762	0.065988	0.229714	-0.495097	0.835318
06251	6.623481	-12.728022	2.643578	-0.689440	3.564701	4.317653	0.075177	0.227864	-0.485838	0.840469
06252	6.617434	-12.601833	2.553045	-0.649687	3.937351	4.086148	0.084270	0.225293	-0.476537	0.845609
06253	6.183298	-12.201571	2.699283	-0.268668	3.977122	3.547593	0.093263	0.222382	-0.467320	0.850565
06254	5.707391	-11.657193	2.898227	0.103946	3.856091	2.914243	0.102094	0.219870	-0.458243	0.855130
06255	5.608556	-11.328131	3.188180	0.250103	3.727169	2.676685	0.110676	0.218243	-0.449455	0.859134
06256	5.779228	-11.422082	3.641893	0.379463	3.688367	2.968958	0.119112	0.217806	-0.440732	0.862629
06257	6.167114	-11.663389	3.743075	0.308992	4.034571	3.290577	0.127717	0.218467	-0.431633	0.865825
06258	6.357924	-11.632601	3.696566	0.294615	4.351939	3.239815	0.136679	0.220021	-0.421940	0.868836
06259	6.315371	-11.471533	3.586033	0.434402	4.635793	2.940670	0.145927	0.222234	-0.411691	0.871681
06260	6.157071	-11.013345	3.410028	0.534532	4.773304	2.342526	0.155249	0.224837	-0.400871	0.874442
06261	6.084370	-10.358804	3.170595	0.445798	4.823264	1.628598	0.164522	0.227557	-0.389754	0.877064
06262	6.443048	-9.908490	2.969065	0.079600	5.003682	1.298231	0.173591	0.230005	-0.378652	0.879538
06263	6.577642	-9.542012	2.773719	-0.075195	5.194959	0.911393	0.182395	0.231819	-0.367706	0.881921
06264	6.494470	-9.174918	2.835324	-0.001089	5.150117	0.573071	0.190944	0.233010	-0.356976	0.884203
06265	6.310243	-8.926292	2.907330	0.199537	5.141778	0.260294	0.199339	0.233856	-0.346526	0.886282
06266	5.866476	-8.591582	2.948258	0.546522	5.026868	-0.255078	0.207836	0.234615	-0.336062	0.888157
06267	5.240257	-7.985091	2.978332	0.884512	4.662213	-1.005434	0.216629	0.235717	-0.325623	0.889651
06268	5.112130	-7.173735	3.135993	0.740218	4.148420	-1.465945	0.225747	0.237340	-0.315411	0.890631
06269	5.793896	-6.973696	3.366026	0.312897	4.207080	-1.110455	0.235129	0.239119	-0.305847	0.891063
06270	6.790710	-7.308446	3.780431	0.014162	4.631207	-0.202064	0.244695	0.240579	-0.296748	0.891171
06271	6.987168	-7.550715	3.974778	0.234879	4.935780	0.046746	0.254679	0.241070	-0.287355	0.891320
06272	6.472103	-7.314627	4.231921	0.726175	4.653416	-0.267410	0.265215	0.240614	-0.277322	0.891548
06273	5.864537	-6.870955	4.275692	1.080044	4.314274	-0.862923	0.276102	0.239716	-0.266720	0.891720
06274	5.102558	-6.329084	4.339905	1.466773	3.810129	-1.551084	0.286969	0.238703	-0.255762	0.891771
06275	3.596613	-5.569911	4.380217	2.212264	2.827726	-2.723819	0.297433	0.238259	-0.244773	0.891545
06276	2.567559	-4.676795	4.370628	2.473438	1.903702	-3.662662	0.307338	0.239052	-0.234134	0.890830
06277	2.101657	-3.836277	4.183125	2.292411	1.311172	-4.366909	0.316597	0.241338	-0.224103	0.889550
06278	2.207425	-3.167285	4.033913	1.826854	1.050432	-4.642134	0.325214	0.244954	-0.214834	0.887739
06279	3.049825	-2.804709	3.813752	1.054449	1.385624	-4.457392	0.333162	0.249325	-0.206415	0.885569
06280	4.259312	-2.731353	3.703769	0.291453	2.057656	-3.896668	0.340474	0.253548	-0.198668	0.883358
06281	5.345722	-2.907034	3.455906	-0.241610	2.936543	-3.465458	0.347256	0.256833	-0.191197	0.881416
06282	5.982814	-3.045293	3.423782	-0.443181	3.472368	-3.139277	0.353765	0.258524	-0.183563	0.879955
06283	6.496704	-3.224231	3.770333	-0.420364	3.809742	-2.592928	0.360356	0.258418	-0.175305	0.878995
06284	6.304055	-3.444424	3.853410	-0.030633	3.953977	-2.684146	0.367343	0.256739	-0.166048	0.878392
06285	4.953857	-3.166457	3.916394	0.669597	3.122546	-3.511563	0.374786	0.254424	-0.155957	0.877771
06286	3.028394	-2.623003	3.974073	1.486241	1.736734	-4.653421	0.382582	0.252551	-0.145663	0.876716
06287	1.153592	-1.977518	4.449184	2.303099	0.060882	-5.371068	0.390494	0.252223	-0.135765	0.874909
06288	0.071202	-0.918218	4.656468	2.236470	-1.335308	-5.844601	0.398220	0.254115	-0.126617	0.872247
06289	-0.215461	0.135686	4.711585	1.656252	-2.185235	-5.972739	0.405730	0.257879	-0.118558	0.868807
06290	-0.146471	0.730416	4.632768	1.178348	-2.460601	-5.995067	0.412724	0.263195	-0.111864	0.864797
06291	0.652234	0.837859	4.459273	0.667279	-1.911673	-5.700212	0.418999	0.269523	-0.106448	0.860503
06292	1.779879	0.843272	4.081748	0.017835	-0.992883	-5.390793	0.424462	0.275970	-0.101929	0.856320
06293	3.288741	0.648935	3.759799	-0.614523	0.293297	-4.821821	0.429168	0.281561	-0.097960	0.852609
06294	4.690208	0.403868	3.820758	-0.981168	1.399476	-3.995688	0.433315	0.285220	-0.093987	0.849738
06295	5.571360	-0.127269	4.115520	-0.778625	2.255276	-3.308799	0.437278	0.286441	-0.089360	0.847794
06296	5.166951	-0.508073	4.373531	-0.136690	2.175421	-3.383741	0.441328	0.285226	-0.083496	0.846702
06297	4.097086	-0.375922	4.810059	0.448678	1.269189	-3.627945	0.445668	0.282609	-0.076545	0.845963
06298	2.969127	0.000581	4.948829	0.726296	0.291426	-4.094881	0.450325	0.279422	-0.068910	0.845211
06299	1.615867	0.693067	5.118422	0.850859	-1.058488	-4.573937	0.455201	0.276382	-0.061106	0.844198
06300	0.163338	1.405730	5.200444	0.951761	-2.486300	-5.126614	0.460091	0.274237	-0.053967	0.842732
06301	-0.757611	2.012055	5.480243	0.977390	-3.551995	-5.221061	0.464733	0.273227	-0.047938	0.840876
06302	-1.347636	2.438421	5.287319	0.802344	-4.130541	-5.568579	0.468737	0.273663	-0.043535	0.838748
06303	-1.221787	2.871474	5.258305	0.392432	-4.240976	-5.425436	0.471675	0.275282	-0.040758	0.836708
06304	-0.556781	3.156345	5.427888	-0.023280	-3.930909	-4.885024	0.473404	0.277492	-0.039242	0.835073
06305	0.473346	3.033107	5.349832	-0.347478	-3.043824	-4.459291	0.473874	0.279703	-0.038576	0.834099
06306	1.566006	2.662555	5.358470	-0.454611	-2.008076	-3.980390	0.473171	0.281143	-0.038235	0.834030
06307	2.030022	2.602815	5.519929	-0.506919	-1.677820	-3.624538	0.471503	0.281330	-0.037935	0.834925
06308	2.333558	2.504054	5.724158	-0.461721	-1.459776	-3.321338	0.469231	0.280107	-0.037749	0.836623
06309	2.823431	2.255831	5.870167	-0.418331	-0.990164	-3.003585	0.466650	0.277444	-0.037560	0.838959
06310	2.933042	1.986651	6.155277	-0.167067	-0.831825	-2.761670	0.463999	0.273383	-0.037248	0.841771
06311	2.648943	1.603111	6.446977	0.325735	-0.895214	-2.724498	0.461400	0.268326	-0.036775	0.844842
06312	2.081408	1.371234	6.712340	0.801961	-1.238371	-2.806203	0.458882	0.262761	-0.036146	0.847984
06313	1.601786	1.297816	6.868537	1.071975	-1.565561	-2.897038	0.456324	0.257152	-0.035589	0.851102
06314	1.197038	1.111229	6.773433	1.303121	-1.697526	-3.181927	0.453469	0.251810	-0.035409	0.854227
06315	0.744133	0.713923	6.852617	1.803001	-1.795699	-3.367064	0.450008	0.246823	-0.035581	0.857499
06316	0.694304	0.732251	7.174926	1.886090	-1.903841	-3.081006	0.445907	0.242160	-0.036105	0.860943
06317	0.681774	0.582264	7.502622	2.083117	-1.888126	-2.799239	0.441300	0.237792	-0.037167	0.864481
06318	0.583589	0.154997	7.610007	2.449865	-1.712006	-2.788183	0.436324	0.233687	-0.038973	0.868040
06319	0.776469	-0.138028	7.503077	2.479203	-1.352087	-2.816748	0.431188	0.229993	-0.041644	0.871462
06320	1.112216	-0.433980	7.498732	2.465041	-0.926284	-2.690786	0.426167	0.226625	-0.045178	0.874633
06321	1.447494	-0.815852	7.469612	2.497549	-0.454213	-2.593868	0.421452	0.223665	-0.049405	0.877446
06322	1.983270	-1.173648	7.277558	2.336567	0.179777	-2.547623	0.417189	0.220978	-0.053964	0.879892
06323	2.117229	-1.344189	7.042163	2.236298	0.412352	-2.691601	0.413362	0.218312	-0.058608	0.882064
06324	2.104742	-1.399095	7.098847	2.231167	0.384573	-2.625586	0.409883	0.215664	-0.063160	0.884022
06325	1.937259	-1.389582	7.236946	2.295606	0.182629	-2.549522	0.406513	0.213192	-0.067633	0.885846
06326	1.778327	-1.655903	7.261099	2.527580	0.203723	-2.587914	0.402948	0.210846	-0.071966	0.887692
06327	1.557327	-1.909996	7.252060	2.780284	0.190351	-2.678330	0.398796	0.208778	-0.076039	0.889714
06328	1.329780	-1.664486	7.410795	2.725300	-0.206834	-2.602395	0.393878	0.207110	-0.080042	0.891941
06329	1.269703	-1.610717	7.482552	2.691843	-0.340274	-2.544058	0.388270	0.205986	-0.084502	0.894246
06330	1.490010	-1.709339	7.420773	2.558087	-0.153508	-2.488618	0.382123	0.205211	-0.089631	0.896569
06331	1.655860	-1.922102	7.464201	2.566791	0.029910	-2.358783	0.375654	0.204674	-0.095503	0.898817
06332	2.359698	-2.300192	7.532176	2.347147	0.646329	-1.959992	0.369026	0.204261	-0.102207	0.900917
06333	3.620412	-2.943604	7.487553	1.892273	1.810110	-1.387923	0.362383	0.203208	-0.109283	0.903018
06334	4.735578	-3.617655	7.536887	1.529568	2.855920	-0.767283	0.355811	0.200780	-0.116133	0.905317
06335	5.053455	-4.000608	7.876798	1.526602	3.111774	-0.243497	0.349422	0.196720	-0.122310	0.907880
06336	4.758091	-4.371305	8.244949	1.900764	3.006075	0.039926	0.343230	0.191220	-0.127760	0.910662
06337	3.903460	-4.596141	8.479197	2.513728	2.544837	-0.042335	0.337072	0.185164	-0.132676	0.913507
06338	2.984066	-4.394065	8.824468	2.929335	1.711515	-0.087954	0.330775	0.179469	-0.137532	0.916222
06339	2.328761	-4.208362	9.139372	3.188900	1.052612	-0.046309	0.324170	0.174893	-0.142616	0.918688
06340	1.918655	-4.125562	9.135418	3.293148	0.716581	-0.179556	0.317223	0.171589	-0.148199	0.920849
06341	1.653144	-4.095629	9.013460	3.328670	0.532734	-0.358365	0.309870	0.169680	-0.154259	0.922710
06342	1.467763	-4.229017	8.619480	3.371172	0.612397	-0.724605	0.302100	0.168924	-0.160874	0.924294
06343	1.709279	-4.386878	7.762391	3.019930	1.108380	-1.323206	0.293939	0.169066	-0.167920	0.925646
06344	2.597281	-4.432737	7.098648	2.140542	1.749254	-1.497501	0.285537	0.169245	-0.175370	0.926860
06345	4.044981	-4.847137	7.111902	1.156452	2.628568	-0.747028	0.277227	0.168405	-0.183042	0.928052
06346	5.013871	-5.727039	7.239852	0.777827	3.568846	0.036546	0.269193	0.165313	-0.190496	0.929472
06347	5.261759	-6.428693	7.649410	0.857909	3.927395	0.740116	0.261562	0.159684	-0.197137	0.931248
06348	4.721658	-6.688319	8.402892	1.337563	3.471137	1.313482	0.254256	0.151909	-0.202952	0.933321
06349	3.588929	-6.842945	9.259784	2.235123	2.669232	1.733832	0.247080	0.143345	-0.208138	0.935458
06350	2.416908	-6.786314	9.874301	3.014765	1.820162	1.891546	0.239737	0.135318	-0.213015	0.937465
06351	1.731657	-6.497522	10.280602	3.266804	1.086989	1.979209	0.232089	0.128860	-0.217812	0.939195
06352	1.442640	-6.338071	10.458346	3.255099	0.711098	2.041620	0.223976	0.124215	-0.222809	0.940618
06353	1.286628	-6.642361	10.140428	3.325068	0.980747	1.874235	0.215290	0.121433	-0.228037	0.941755
06354	1.514160	-6.920773	9.586529	3.040516	1.474117	1.618477	0.206014	0.120099	-0.233304	0.942711
06355	1.928093	-6.888390	8.879604	2.444411	1.846699	1.170366	0.196430	0.119545	-0.238599	0.943501
06356	2.324173	-6.772345	8.249593	1.836609	2.097948	0.748827	0.186785	0.118773	-0.243962	0.944186
06357	2.466395	-6.731170	7.822439	1.506137	2.225098	0.451830	0.177339	0.117248	-0.249533	0.944742
06358	2.661820	-6.858753	7.923719	1.245174	2.228773	0.694077	0.168154	0.114571	-0.255335	0.945199
06359	2.750512	-7.339163	8.515220	1.252368	2.227308	1.474664	0.159286	0.110933	-0.261083	0.945599
06360	2.495110	-7.939930	8.837708	1.551827	2.376612	1.990374	0.150595	0.106622	-0.266449	0.946022
06361	2.047958	-8.376759	9.350315	1.976194	2.262284	2.547127	0.142050	0.102267	-0.271073	0.946511
06362	1.671932	-8.657871	9.727640	2.259337	2.131810	2.943801	0.133375	0.098233	-0.274860	0.947108
06363	1.396335	-8.731050	10.015653	2.378520	1.927233	3.191902	0.124327	0.094717	-0.277733	0.947859
06364	1.229686	-8.568313	10.135991	2.314908	1.665965	3.207654	0.114592	0.091623	-0.279879	0.948758
06365	1.454228	-8.302249	9.896759	1.821887	1.597821	2.958878	0.104276	0.088733	-0.281559	0.949725
06366	1.736116	-7.886822	9.314705	1.202753	1.596841	2.352034	0.093602	0.085563	-0.283293	0.950612
06367	1.971394	-7.511515	8.974900	0.670649	1.469396	1.945124	0.083105	0.081857	-0.285520	0.951247
06368	2.011653	-7.410149	8.707150	0.390268	1.481107	1.694785	0.073037	0.077246	-0.288530	0.951551
06369	1.972252	-7.429130	8.652299	0.222743	1.447119	1.667551	0.063471	0.071686	-0.292247	0.951538
06370	1.838344	-7.632365	8.971643	0.196185	1.329246	2.032658	0.054181	0.065339	-0.296569	0.951232
06371	1.776019	-8.134765	9.271491	0.120168	1.457690	2.562444	0.045053	0.058928	-0.301109	0.950700
06372	1.871890	-8.708553	9.728829	-0.114610	1.548668	3.285978	0.035987	0.052690	-0.305499	0.950052
06373	1.619421	-9.285186	9.806718	-0.046326	1.844373	3.663181	0.026916	0.047207	-0.309428	0.949369
06374	1.918303	-9.747611	9.829497	-0.542338	2.099361	3.993398	0.017748	0.042602	-0.312784	0.948702
06375	2.581857	-9.837749	10.229677	-1.392830	1.833931	4.427590	0.008602	0.038645	-0.315349	0.948150
06376	2.948933	-9.620516	10.271236	-1.975223	1.532239	4.346953	-0.000585	0.034993	-0.317302	0.947679
06377	3.020684	-9.176757	10.153603	-2.257057	1.156129	3.971311	-0.009617	0.031553	-0.318794	0.947250
06378	2.950807	-8.648261	10.037947	-2.375638	0.722970	3.532375	-0.018461	0.028080	-0.320135	0.946776
06379	2.943070	-8.404760	9.584878	-2.559339	0.722274	2.997341	-0.027063	0.024641	-0.321474	0.946211
06380	2.848069	-8.202213	9.197120	-2.643848	0.720770	2.534889	-0.035364	0.020952	-0.322896	0.945542
06381	2.459562	-7.978826	8.887808	-2.419834	0.682718	2.119620	-0.043357	0.017154	-0.324463	0.944749
06382	1.925783	-8.009840	8.732931	-2.054824	0.771558	1.990285	-0.051147	0.013205	-0.326191	0.943827
06383	1.452948	-7.963419	8.635531	-1.737508	0.768136	1.870128	-0.058834	0.009393	-0.327957	0.942812
06384	1.221215	-7.898687	8.551792	-1.653661	0.720595	1.752678	-0.066479	0.005617	-0.329801	0.941690
06385	1.077353	-7.753086	8.519378	-1.638238	0.571435	1.625770	-0.074012	0.001868	-0.331638	0.940497
06386	0.881346	-7.862202	8.553720	-1.600462	0.586363	1.713356	-0.081384	-0.001957	-0.333478	0.939236
06387	0.503237	-7.940264	8.459100	-1.383557	0.691933	1.696546	-0.088562	-0.005552	-0.335091	0.937998
06388	0.450064	-8.030336	8.563513	-1.477305	0.641773	1.824606	-0.095464	-0.008934	-0.336256	0.936877
